Conc1	2E-07	
Start1	180	
Stop1	299.8	
Kobs	0.0033996384584118	
Error Kobs	0.000624705221162898	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
271.8	0.02423711	0.0262044	
272	0.02375176	0.02618659	
272.2	0.02338921	0.02616879	
272.4	0.02343503	0.026151	
272.6	0.02292678	0.02613322	
272.8	0.0231082	0.02611546	
273	0.02343027	0.02609771	
273.2	0.02314774	0.02607997	
273.4	0.02320539	0.02606225	
273.6	0.02321284	0.02604453	
273.8	0.02379535	0.02602683	
274	0.02425288	0.02600914	
274.2	0.02408917	0.02599146	
274.4	0.02478422	0.02597379	
274.6	0.02541605	0.02595614	
274.8	0.02576323	0.0259385	
275	0.02624755	0.02592087	
275.2	0.02615556	0.02590325	
275.4	0.02594599	0.02588564	
275.6	0.02581767	0.02586805	
275.8	0.02565586	0.02585047	
276	0.02505483	0.0258329	
276.2	0.02458027	0.02581534	
276.4	0.02449509	0.02579779	
276.6	0.0243734	0.02578026	
276.8	0.02423188	0.02576273	
277	0.02381305	0.02574522	
277.2	0.02318809	0.02572772	
277.4	0.0232733	0.02571024	
277.6	0.02318408	0.02569276	
277.8	0.02302962	0.0256753	
278	0.02247953	0.02565785	
278.2	0.02269288	0.02564041	
278.4	0.02378736	0.02562298	
278.6	0.02414762	0.02560556	
278.8	0.0243698	0.02558816	
279	0.02367447	0.02557077	
279.2	0.02372329	0.02555339	
279.4	0.02363041	0.02553602	
279.6	0.02339989	0.02551866	
279.8	0.02295929	0.02550132	
280	0.02285877	0.02548398	
280.2	0.02260552	0.02546666	
280.4	0.02304842	0.02544935	
280.6	0.02291179	0.02543205	
280.8	0.02245055	0.02541477	
281	0.02205471	0.02539749	
281.2	0.02216578	0.02538023	
281.4	0.02239065	0.02536298	
281.6	0.02204996	0.02534574	
281.8	0.02229452	0.02532851	
282	0.02245102	0.0253113	
282.2	0.02316991	0.02529409	
282.4	0.02336491	0.0252769	
282.6	0.02353463	0.02525972	
282.8	0.02310823	0.02524255	
283	0.02264763	0.0252254	
283.2	0.02275252	0.02520825	
283.4	0.02231581	0.02519112	
283.6	0.02219764	0.02517399	
283.8	0.021818	0.02515688	
284	0.02158996	0.02513978	
284.2	0.02190841	0.0251227	
284.4	0.02204998	0.02510562	
284.6	0.02198216	0.02508856	
284.8	0.0220195	0.0250715	
285	0.0217477	0.02505446	
285.2	0.02210019	0.02503743	
285.4	0.02187536	0.02502042	
285.6	0.02188124	0.02500341	
285.8	0.02237055	0.02498641	
286	0.02246452	0.02496943	
286.2	0.02251982	0.02495246	
286.4	0.02282465	0.0249355	
286.6	0.02316943	0.02491855	
286.8	0.02277068	0.02490161	
287	0.02255387	0.02488469	
287.2	0.02216032	0.02486777	
287.4	0.02232923	0.02485087	
287.6	0.02216021	0.02483398	
287.8	0.02211668	0.0248171	
288	0.02194089	0.02480023	
288.2	0.02275799	0.02478338	
288.4	0.0228794	0.02476653	
288.6	0.02298424	0.0247497	
288.8	0.02286123	0.02473288	
289	0.02285424	0.02471606	
289.2	0.02261985	0.02469927	
289.4	0.0228953	0.02468248	
289.6	0.0232938	0.0246657	
289.8	0.02310168	0.02464894	
290	0.02292958	0.02463218	
290.2	0.02252411	0.02461544	
290.4	0.02267346	0.02459871	
290.6	0.0224087	0.02458199	
290.8	0.02223526	0.02456528	
291	0.02200301	0.02454858	
291.2	0.02161939	0.0245319	
291.4	0.0219131	0.02451522	
291.6	0.0216643	0.02449856	
291.8	0.02166143	0.02448191	
292	0.02157149	0.02446527	
292.2	0.02252312	0.02444864	
292.4	0.02288147	0.02443202	
292.6	0.0227067	0.02441542	
292.8	0.02312323	0.02439882	
293	0.02325332	0.02438224	
293.2	0.02297019	0.02436566	
293.4	0.0233496	0.0243491	
293.6	0.02282352	0.02433255	
293.8	0.02276068	0.02431601	
294	0.02216831	0.02429949	
294.2	0.02198198	0.02428297	
294.4	0.02211713	0.02426647	
294.6	0.02237961	0.02424997	
294.8	0.02207715	0.02423349	
295	0.02156536	0.02421702	
295.2	0.02124513	0.02420056	
295.4	0.02150171	0.02418411	
295.6	0.02163654	0.02416767	
295.8	0.02139366	0.02415124	
296	0.02161175	0.02413483	
296.2	0.02173885	0.02411842	
296.4	0.02172133	0.02410203	
296.6	0.02156515	0.02408565	
296.8	0.02164989	0.02406928	
297	0.0218742	0.02405292	
297.2	0.02171349	0.02403657	
297.4	0.02176628	0.02402023	
297.6	0.02165903	0.02400391	
297.8	0.02202498	0.02398759	
298	0.02183534	0.02397129	
298.2	0.02209264	0.02395499	
298.4	0.02212735	0.02393871	
298.6	0.02221304	0.02392244	
298.8	0.02167752	0.02390618	
299	0.02145099	0.02388993	
299.2	0.02137174	0.02387369	
299.4	0.02126428	0.02385747	
299.6	0.02081753	0.02384125	
299.8	0.02003528	0.02382504	
